property_id,source,title,description_en,description_st,price,currency,district,location_text,property_type,bedrooms,bathrooms,image_paths,listing_url,condition,style,environment,amenities,listing_intent
propmarket-pc_MMQtVKLqoGm2esl_IC,propmarket,Village Shopping Complex,"The mini shopping complex is at Koalabata near Koalabata Primary at just 2m...It consists of 900sqm commercial site ,four double rentals, mini storage, internet shop, butchery, pharmacy, offsales, big supermarket/warehouse,","Thepa ena ya mofuta wa house e fumaneha Koalabata, Berea. E na le dikamore tse 2 le dibate tse 1 mme e fumaneha ka theko ya M 2,000,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2000000.0,LSL,Berea,"Koalabata, Berea",House,2,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-pc_MMQtVKLqoGm2esl_IC\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-pc_MMQtVKLqoGm2esl_IC\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-pc_MMQtVKLqoGm2esl_IC\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-pc_MMQtVKLqoGm2esl_IC\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/pc_MMQtVKLqoGm2esl_IC,Good,Contemporary,Urban,"""[]""",sale
propmarket-bth9PHwYL2oRa7FORo96t,propmarket,"4 Bedrooms, House","Double storey in Lower Thetsane \n\nSpacious kitchen fitted fully.\n\nTwo lounges.\n\n2 Master Bedrooms with ensuite 1 in ground floor, 1 in first floor.\n\nTwo other bedrooms with shared bathroom and shower.\n\nStudy room,\n\nAll windows and doors fitted with security.\n\nElectrified fence, 1 sliding gate and 1 swing gate all motorized.\n\nPedestrian gate with mag lock. 4 balconies.\n\nWater back up, electricity-back up.\n\nGuard house, beautiful landscape, Underground heater.\n","Thepa ena ya mofuta wa house e fumaneha Lower Thetsane, Maseru. E na le dikamore tse 4 le dibate tse 4 mme e fumaneha ka theko ya M 7,500,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",7500000.0,LSL,Maseru,"Lower Thetsane, Maseru",House,4,4,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-bth9PHwYL2oRa7FORo96t\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-bth9PHwYL2oRa7FORo96t\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-bth9PHwYL2oRa7FORo96t\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-bth9PHwYL2oRa7FORo96t\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-bth9PHwYL2oRa7FORo96t\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/bth9PHwYL2oRa7FORo96t,Good,Family,Urban,"""[\""water connection\"", \""electricity\"", \""security\"", \""shower\""]""",sale
propmarket-N8hWF5lZHzYQi0zfdtLMd,propmarket,"4 Bedrooms, House",Semi-finished house \n6 room\n5 minutes walk from tar road,"Thepa ena ya mofuta wa house e fumaneha Ha Makhalanyane, Quthing. E na le dikamore tse 4 le dibate tse 1 mme e fumaneha ka theko ya M 300,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",300000.0,LSL,Quthing,"Ha Makhalanyane, Quthing",House,4,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-N8hWF5lZHzYQi0zfdtLMd\\\\image_1.jpg\""]""",https://www.propmarket.co.ls/properties/N8hWF5lZHzYQi0zfdtLMd,Good,Traditional,Urban,"""[\""road access\"", \""tar road\""]""",sale
propmarket-RAORp0t2ifmx-wUA_bz7j,propmarket,"4 Bedrooms, House",4 bedroom house in Masowe 1\nM10 000.00 per month\nM10 000.00 Deposit,"Thepa ena ya mofuta wa house e fumaneha Masowe 1b Secondary School, Maseru. E na le dikamore tse 4 le dibate tse 3 mme e fumaneha ka theko ya M 10,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",10000.0,LSL,Maseru,"Masowe 1b Secondary School, Maseru",House,4,3,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-RAORp0t2ifmx-wUA_bz7j\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-RAORp0t2ifmx-wUA_bz7j\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-RAORp0t2ifmx-wUA_bz7j\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-RAORp0t2ifmx-wUA_bz7j\\\\image_4.png\""]""",https://www.propmarket.co.ls/properties/RAORp0t2ifmx-wUA_bz7j,Good,Traditional,Urban,"""[\""near schools\"", \""road access\""]""",rent
propmarket-iuFHBDeub5jDil8NgqcPI,propmarket,School,This is a non-running school in T.Y..It is a big site of approximately 34000sqm ...selling price 1.5m,"Thepa ena ya mofuta wa site e fumaneha Teyateyaneng, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 1,500,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1500000.0,LSL,Berea,"Teyateyaneng, Berea",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iuFHBDeub5jDil8NgqcPI\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iuFHBDeub5jDil8NgqcPI\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iuFHBDeub5jDil8NgqcPI\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iuFHBDeub5jDil8NgqcPI\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/iuFHBDeub5jDil8NgqcPI,Good,Traditional,Urban,"""[\""near schools\""]""",sale
propmarket-iIpAxXYSFy6r0duzALZ7K,propmarket,Public Bar,"A public bar/Mahlokoaneng at Naleli opposite Maria 'Mabasotho...Has a public bar, Butchery/Chesanyama, Food outlet ..It's a 900sqm site and still operational with good customer base....It costs 1.5m but you can pay 400k and settle the remaining balance in 12months.","Thepa ena ya mofuta wa site e fumaneha Naleli, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 1,500,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1500000.0,LSL,Berea,"Naleli, Berea",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iIpAxXYSFy6r0duzALZ7K\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iIpAxXYSFy6r0duzALZ7K\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iIpAxXYSFy6r0duzALZ7K\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iIpAxXYSFy6r0duzALZ7K\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/iIpAxXYSFy6r0duzALZ7K,Good,Traditional,Suburban,"""[]""",sale
propmarket-OjeCEvzbGRz8FYBJXcoRc,propmarket,"3 Bedrooms, House",This beautiful 3bedroomed house is located at Ha-Thetsane Lesia and it is fully fitted..valuation report ke 1900000 and selling price is 1150000.,"Thepa ena ya mofuta wa house e fumaneha Lower Thetsane, Maseru. E na le dikamore tse 3 le dibate tse 2 mme e fumaneha ka theko ya M 1,150,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1150000.0,LSL,Maseru,"Lower Thetsane, Maseru",House,3,2,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-OjeCEvzbGRz8FYBJXcoRc\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-OjeCEvzbGRz8FYBJXcoRc\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-OjeCEvzbGRz8FYBJXcoRc\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-OjeCEvzbGRz8FYBJXcoRc\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/OjeCEvzbGRz8FYBJXcoRc,Good,Traditional,Suburban,"""[]""",sale
propmarket-Hq04C66rubfEhhoXnqFtj,propmarket,"7 Bedrooms, House",Two standalone houses in one yard with massive yard.\n First house is four bedroomed \n Second house is three bedroomed house \n All houses are fully fitted,"Thepa ena ya mofuta wa house e fumaneha Ladybrand, Mantsopa Local Municipality. E na le dikamore tse 7 le dibate tse 4 mme e fumaneha ka theko ya M 3,500,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",3500000.0,LSL,Mantsopa Local Municipality,"Ladybrand, Mantsopa Local Municipality",House,7,4,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Hq04C66rubfEhhoXnqFtj\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Hq04C66rubfEhhoXnqFtj\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Hq04C66rubfEhhoXnqFtj\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Hq04C66rubfEhhoXnqFtj\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/Hq04C66rubfEhhoXnqFtj,Good,Family,Garden,"""[\""yard\""]""",sale
propmarket-CjMDJxYj7gYwhhmzGJLQZ,propmarket,"3 Bedrooms, Commercial",- 5000sqm land\n- 3 x bedroomed house\n- 2 room flat\n- 1 x bar\n- 1 x workshop\n- 1 x storeroom\n- 1 x (10m x 10m office) \n- Borehole \n- A big piece of the land still undeveloped\n- Situated in an industrial area alongside the main road. \n,"Thepa ena ya mofuta wa apartment e fumaneha Ladybrand, Mantsopa Local Municipality. E na le dikamore tse 3 le dibate tse 1 mme e fumaneha ka theko ya M 1,600,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1600000.0,LSL,Mantsopa Local Municipality,"Ladybrand, Mantsopa Local Municipality",Apartment,3,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-CjMDJxYj7gYwhhmzGJLQZ\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-CjMDJxYj7gYwhhmzGJLQZ\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-CjMDJxYj7gYwhhmzGJLQZ\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-CjMDJxYj7gYwhhmzGJLQZ\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/CjMDJxYj7gYwhhmzGJLQZ,Good,Contemporary,Urban,"""[\""road access\"", \""office-ready\""]""",sale
propmarket-pIzIYZOeKgTJCjKglp7TL,propmarket,"5 Bedrooms, House",House for sale in Masowe1 Extension.\nSite Area 900sqm\n\nMain house 245\nDouble garage\nKitchen\nLaundry \nLounge\nDinning \n3 bedroom\n1 bathroom and ensuite\nVisitors toilet\n\nCottage 70.5 \nKitchen and lounge \n2 bedroom\nCommon bathroom\n,"Thepa ena ya mofuta wa house e fumaneha Masowe Iii, Maseru. E na le dikamore tse 5 le dibate tse 2 mme e fumaneha ka theko ya M 2,500,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2500000.0,LSL,Maseru,"Masowe Iii, Maseru",House,5,2,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-pIzIYZOeKgTJCjKglp7TL\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-pIzIYZOeKgTJCjKglp7TL\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-pIzIYZOeKgTJCjKglp7TL\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-pIzIYZOeKgTJCjKglp7TL\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/pIzIYZOeKgTJCjKglp7TL,Good,Traditional,Suburban,"""[\""garage\""]""",sale
propmarket-WUMcplI44uaZO1iSoAQ4S,propmarket,"1 Bedroom, House","This beautiful house is at Ha-Leqele pela Moreneng Ha Khechane, the plot size is 783 sqm with the available lease..at just 380k.","Thepa ena ya mofuta wa house e fumaneha Ha Leqele, Maseru. E na le dikamore tse 1 le dibate tse 1 mme e fumaneha ka theko ya M 380,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",380000.0,LSL,Maseru,"Ha Leqele, Maseru",House,1,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-WUMcplI44uaZO1iSoAQ4S\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-WUMcplI44uaZO1iSoAQ4S\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-WUMcplI44uaZO1iSoAQ4S\\\\image_3.png\""]""",https://www.propmarket.co.ls/properties/WUMcplI44uaZO1iSoAQ4S,Good,Traditional,Suburban,"""[]""",sale
propmarket-TGGtwzXu1PaT221Z8WCKM,propmarket,"4 Bedrooms, House","This is a four bedroom house at Semphetenyane not far from the main road..It is fully fitted, selling price 1.5m but highly negotiable with cash..For cash you can pay 800k and see the balance later on..","Thepa ena ya mofuta wa house e fumaneha Semphetenyane, Maseru. E na le dikamore tse 4 le dibate tse 3 mme e fumaneha ka theko ya M 1,500,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1500000.0,LSL,Maseru,"Semphetenyane, Maseru",House,4,3,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-TGGtwzXu1PaT221Z8WCKM\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-TGGtwzXu1PaT221Z8WCKM\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-TGGtwzXu1PaT221Z8WCKM\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-TGGtwzXu1PaT221Z8WCKM\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/TGGtwzXu1PaT221Z8WCKM,Good,Traditional,Suburban,"""[\""road access\""]""",sale
propmarket-op0asF1YrwW5Iphyt5FK6,propmarket,"3 Bedrooms, House",Three bedroomed house for sale at Lower Thamae selling with 2 roomed house. At 844k,"Thepa ena ya mofuta wa house e fumaneha Lower Thamae, Maseru. E na le dikamore tse 3 le dibate tse 1 mme e fumaneha ka theko ya M 844,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",844000.0,LSL,Maseru,"Lower Thamae, Maseru",House,3,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-op0asF1YrwW5Iphyt5FK6\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-op0asF1YrwW5Iphyt5FK6\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-op0asF1YrwW5Iphyt5FK6\\\\image_3.jpg\""]""",https://www.propmarket.co.ls/properties/op0asF1YrwW5Iphyt5FK6,Good,Traditional,Suburban,"""[]""",sale
propmarket-1gpWZhyNaDKwyXXVRS0MZ,propmarket,"3 Bedrooms, House","We have a beautiful house at Tshenola, a 3 bedroomed house with a kitchen, dining room ,lounge, bathroom, lease e teng.. e boetse ena le 2room kathoko and a double garage...at just 1m and negotiable..","Thepa ena ya mofuta wa house e fumaneha Motse Mocha Ts'enola, Maseru. E na le dikamore tse 3 le dibate tse 1 mme e fumaneha ka theko ya M 1,000,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1000000.0,LSL,Maseru,"Motse Mocha Ts'enola, Maseru",House,3,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-1gpWZhyNaDKwyXXVRS0MZ\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-1gpWZhyNaDKwyXXVRS0MZ\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-1gpWZhyNaDKwyXXVRS0MZ\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-1gpWZhyNaDKwyXXVRS0MZ\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-1gpWZhyNaDKwyXXVRS0MZ\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/1gpWZhyNaDKwyXXVRS0MZ,Good,Traditional,Suburban,"""[\""garage\""]""",sale
propmarket-Gxks2QBu3POkSKy6LSrVn,propmarket,"2 Bedrooms, House",It's a wonderful achievement to have a HOME...\n\nLET'S HELP YOU FIND YOURS,"Thepa ena ya mofuta wa house e fumaneha Mazenod, Maseru. E na le dikamore tse 2 le dibate tse 1 mme e fumaneha ka theko ya M 790,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",790000.0,LSL,Maseru,"Mazenod, Maseru",House,2,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Gxks2QBu3POkSKy6LSrVn\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Gxks2QBu3POkSKy6LSrVn\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Gxks2QBu3POkSKy6LSrVn\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Gxks2QBu3POkSKy6LSrVn\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Gxks2QBu3POkSKy6LSrVn\\\\image_5.png\""]""",https://www.propmarket.co.ls/properties/Gxks2QBu3POkSKy6LSrVn,Good,Traditional,Suburban,"""[]""",sale
propmarket-862McOr-9ckYlIzwbWrUX,propmarket,"6 Units, Malaene","Malaena ana a 6, a Semphetenyane, ke 250k, a ntsa luloa, ho pataloa 400","Thepa ena ya mofuta wa house e fumaneha Semphetenyane, Maseru. E na le dikamore tse 2 le dibate tse 1 mme e fumaneha ka theko ya M 250,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",250000.0,LSL,Maseru,"Semphetenyane, Maseru",House,2,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-862McOr-9ckYlIzwbWrUX\\\\image_1.jpg\""]""",https://www.propmarket.co.ls/properties/862McOr-9ckYlIzwbWrUX,Good,Traditional,Suburban,"""[]""",sale
propmarket-unyPQK3bFX8Fq3cwWcuI6,propmarket,"3 Units, 3 Bedrooms, Duplex",3 Units of Duplexs in Ha Nnelese \n\nWater and electricity li teng.\n\ncontact me for viewing,"Thepa ena ya mofuta wa townhouse e fumaneha Ha Nelese, Maseru. E na le dikamore tse 3 le dibate tse 3 mme e fumaneha ka theko ya M 1,200,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1200000.0,LSL,Maseru,"Ha Nelese, Maseru",Townhouse,3,3,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-unyPQK3bFX8Fq3cwWcuI6\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-unyPQK3bFX8Fq3cwWcuI6\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-unyPQK3bFX8Fq3cwWcuI6\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-unyPQK3bFX8Fq3cwWcuI6\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/unyPQK3bFX8Fq3cwWcuI6,Good,Traditional,Hillside,"""[\""water connection\"", \""electricity\""]""",sale
